junta_electoral,muni_name,party_acronym_original,party_long,province_id
GIRONA,VILADASENS,CUP VFAMUNT,CUP-VILADASENS-FELLINES-ALTERNATIVA MUNICIPALISTA,17
GIRONA,VILADASENS,PXV-CP,PROGRÉS PER VILADASENS-CANDIDATURA DE PROGRÉS,17
GIRONA,VILADEMULS,ERC-JPV-AM,ESQUERRA REPUBLICANA DE CATALUNYA-JUNTS PER VILADEMULSACORD MUNICIPAL,17
GIRONA,VILADEMULS,JXCAT-JUNTS,SOM VILADEMULS,17
GIRONA,VILAÜR,IPVAMUNT,INDEPENDENTS PER VILAÜR-ALTERNATIVA MUNICIPALISTA,17
GIRONA,VILAÜR,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA – CANDIDATURES DELPROGRÉS,17
GIRONA,VILAÜR,UPV – AM,UNITAT PER VILAÜR –ACORD MUNICIPAL,17
GIRONA,VILAÜR,JUNTS,JUNTS PER VILAÜR,17
GIRONA,VILOPRIU,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
GIRONA,VILOPRIU,CP,INDEPENDENTS PER VILOPRIU-CANDIDATURA DE PROGRÉS,17
GIRONA,VILOPRIU,PP,PARTIDO POPULAR / PARTIT POPULAR,17
OLOT,ARGELAGUER,IPA,INDEPENDENTS PER ARGELAGUER,17
OLOT,BESALÚ,ERC-+B-AM,ESQUERRA REPUBLICANA DE CATALUNYA-+ BESALÚ-ACORDMUNICIPAL,17
OLOT,BESALÚ,JXCAT-JUNTS,JUNTS PER CATALUNYA-BESALÚ,17
OLOT,BEUDA,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
OLOT,BEUDA,JXCAT-JUNTS,JUNTS PER CATALUNYA-BEUDA,17
OLOT,BEUDA,CUP-AMUNT,CANDIDATURA D’UNITAT POPULAR-ALTERNATIVA MUNICIPALISTA,17
OLOT,BEUDA,UPP-CP,UNITS PEL PROGRÉS-CANDIDATURA DE PROGRÉS,17
OLOT,CASTELLFOLLIT DE LA ROCA,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
OLOT,CASTELLFOLLIT DE LA ROCA,JXCAT-JUNTS,JUNTS PER CASTELLFOLLIT DE LA ROCA,17
OLOT,"VALL DE BIANYA, LA",JXCAT-JUNTS,JUNTS PER CATALUNYA-LA VALL DE BIANYA,17
OLOT,"VALL D'EN BAS, LA",LVP-AM,LA VALL PLURAL-ACORD MUNICIPAL,17
OLOT,"VALL D'EN BAS, LA",JXCAT-JUNTS,JUNTS PER CATALUNYA-LA VALL D´ EN BAS,17
OLOT,"PLANES D'HOSTOLES, LES",JXCAT-JUNTS,JUNTS PER CATALUNYA-LES PLANES D´HOSTOLES,17
OLOT,"PRESES, LES",+APROP-LP-AM,+APROP-LES PRESES-ACORD MUNICIPAL,17
OLOT,"PRESES, LES",JXCAT-JUNTS,JUNTS PER CATALUNYA-LES PRESES,17
OLOT,MAIÀ DE MONTCAL,JXCAT-JUNTS,JUNTS PER MAIÀ DE MONTCAL I DOSQUERS,17
OLOT,MIERES,VM,VIVIM MIERES,17
OLOT,MIERES,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DEPROGRÉS,17
OLOT,MONTAGUT I OIX,SMO,"SOM MONTAGUT I OIX, MUNICIPI ACTIU",17
OLOT,OLOT,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORDMUNICIPAL,17
OLOT,OLOT,JXCAT-JUNTS,JUNTS PER CATALUNYA-OLOT,17
OLOT,OLOT,CUP-AMUNT,CANDIDATURA D’UNITAT POPULAR-ALTERNATIVAMUNICIPALISTA,17
OLOT,OLOT,PCPC,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,17
OLOT,OLOT,CS,CIUTADANS-PARTIDO DE LA CIUDADANIA,17
OLOT,OLOT,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,17
OLOT,OLOT,OECPECG,OLOT EN COMÚ PODEM-EN COMÚ GUAYEM,17
OLOT,OLOT,VOX,VOX,17
OLOT,RIUDAURA,RP-AM,RIUDAURA PLURAL-ACORD MUNICIPAL,17
OLOT,RIUDAURA,JXCAT-JUNTS,JUNTS PER CATALUNYA-RIUDAURA,17
OLOT,SALES DE LLIERCA,CP,AGRUPATS PER TREBALLAR PER SALES-CANDIDATURA DE PROGRÉS,17
OLOT,SANT ANIOL DE FINESTRES,ISAF-AM,INDEPENDENTS PER SANT ANIOL DE FINESTRES-ACORD MUNICIPAL,17
OLOT,SANT ANIOL DE FINESTRES,JXCAT-JUNTS,JUNTS PER SANT ANIOL DE FINESTRES,17
OLOT,SANT FELIU DE PALLEROLS,INDEPENDENTS,CONNECTATS AMB SANT FELIU,17
OLOT,SANT FELIU DE PALLEROLS,UXSF-ERC-AM,UNITS PER SANT FELIU-ESQUERRA REPUBLICANADE CATALUNYA-ACORD MUNICIPAL,17
OLOT,SANT FELIU DE PALLEROLS,JXCAT-JUNTS,JUNTS PER CATALUNYA SANT FELIU DE PALLEROLS,17
OLOT,SANT FERRIOL,JXCAT-JUNTS,JUNTS PER CATALUNYA-SANT FERRIOL,17
OLOT,SANT FERRIOL,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DEPROGRÉS,17
OLOT,SANT FERRIOL,DJV,DJV),17
OLOT,SANT FERRIOL,IPSF-AM,INDEPENDENTS PER SANT FERRIOL-ACORD MUNICIPAL,17
OLOT,SANT JAUME DE LLIERCA,JXCAT-JUNTS,JUNTS PER CATALUNYA-SANT JAUME DE LLIERCA,17
OLOT,SANT JOAN LES FONTS,SJP-AM,SANT JOAN PLURAL-ACORD MUNICIPAL,17
OLOT,SANT JOAN LES FONTS,JXCAT-JUNTS,JUNTS PER CATALUNYA-SANT JOAN LES FONTS,17
OLOT,SANT MIQUEL DE CAMPMAJOR,JPSMC-AM,JUNTS PER SANT MIQUEL DE CAMPMAJOR-ACORD MUNICIPAL,17
OLOT,SANT MIQUEL DE CAMPMAJOR,JXCAT-JUNTS,JUNTS PER CATALUNYA,17
OLOT,SANT MIQUEL DE CAMPMAJOR,PSC-PSOE,PARTIT DELS SOCIALISTES DE CATALUNYA,17
OLOT,SANTA PAU,UXSP-AM,UNITS PER SANTA PAU-ACORD MUNICIPAL,17
OLOT,SANTA PAU,JXCAT-JUNTS,JUNTS PER CATALUNYA-SANTA PAU,17
OLOT,TORTELLÀ,ST-ERC-AM,SOM TORTELLÀ-ESQUERRA REPUBLICANA DE CATALUNYA-ACORDMUNICIPAL,17
OLOT,TORTELLÀ,FT,FEM TORTELLÀ,17
OLOT,TORTELLÀ,JXCAT-JUNTS,JUNTS PER TORTELLÀ,17
PUIGCERDÀ,ALP,EN-CERD,ENDAVANT CERDANYA,17
PUIGCERDÀ,ALP,ERC-AMM-AM,"ESQUERRA ALP, LA MOLINA, MASELLA-ACORD MUNICIPAL",17
PUIGCERDÀ,ALP,JXCAT-JUNTS,JUNTS PER ALP-LA MOLINA I MASELLA,17
PUIGCERDÀ,BOLVIR,J X CAT-JUNTS,JUNTS PER BOLVIR,17
PUIGCERDÀ,BOLVIR,EN-CERD,ENDAVANT CERDANYA,17
PUIGCERDÀ,CAMPDEVÀNOL,JXCAT – JUNTS,JUNTS PER CAMPDEVÀNOL,17
PUIGCERDÀ,CAMPDEVÀNOL,CUPAMUNT,CUP CAMPDEVÀNOL-ALTERNATIVA MUNICIPALISTA,17
PUIGCERDÀ,CAMPDEVÀNOL,ERC – AM,ESQUERRA REPUBLICANA DE CATALUNYA – ACORDMUNICIPAL,17
PUIGCERDÀ,CAMPDEVÀNOL,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,CAMPELLES,JXCAT – JUNTS,JUNTS PER CAMPELLES I EL BAELL,17
PUIGCERDÀ,CAMPELLES,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,CAMPELLES,CP,INDEPENDENTS PER CAMPELLES-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,CAMPRODON,TPC-CP,TOTS PER CAMPRODON-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,CAMPRODON,+C-ERC-AM,+CAMPRODON-ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,DAS,PP,PARTIDO POPULAR / PARTIT POPULAR,17
PUIGCERDÀ,DAS,SD-ERC-AM,SOM DAS-ACORD MUNICIPAL,17
PUIGCERDÀ,DAS,EN-CERD,ENDAVANT CERDANYA,17
PUIGCERDÀ,DAS,CP,INDEPENDENTS PER DAS-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,DAS,JXCAT-JUNTS,JUNTS PER DAS,17
PUIGCERDÀ,FONTANALS DE CERDANYA,FDC-AM,FONTANALS DE CERDANYA – ACORD MUNICIPAL,17
PUIGCERDÀ,GER,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA – ACORD MUNICIPAL,17
PUIGCERDÀ,GER,JXCAT – JUNTS,JUNTS PER GER,17
PUIGCERDÀ,GOMBRÈN,JXCAT – JUNTS,JUNTS PER GOMBRÈN,17
PUIGCERDÀ,GOMBRÈN,TJFG – AM,TOTS JUNTS FEM GOMBRÈN – ACORD MUNICIPAL,17
PUIGCERDÀ,GOMBRÈN,CP,INDEPENDENTS PER GOMBRÈN-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,GUILS DE CERDANYA,ERC – AM,ESQUERRA REPUBLICANA DE CATALUNYA – ACORD MUNICIPAL,17
PUIGCERDÀ,GUILS DE CERDANYA,EN-CERD,ENDAVANT CERDANYA,17
PUIGCERDÀ,GUILS DE CERDANYA,JXCAT – JUNTS,JUNTS PER GUILS,17
PUIGCERDÀ,ISÒVOL,EN-CERD,ENDAVANT CERDANYA,17
PUIGCERDÀ,ISÒVOL,JXCAT-JUNTS,JUNTS PER ISÒVOL,17
PUIGCERDÀ,LLANARS,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,LLÍVIA,LLF – AM,ENDAVANT CERDANYA-ESQUERRA REPUBLICANA DE CATALUNYALLÍVIA FUTUR – ACORD MUNICIPAL,17
PUIGCERDÀ,LLÍVIA,JXCAT-JUNTS,JUNTS X LLÍVIA,17
PUIGCERDÀ,"LLOSSES, LES",JXCAT – JUNTS,JUNTS PER LES LLOSSES,17
PUIGCERDÀ,"LLOSSES, LES",ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,"LLOSSES, LES",CP,INDEPENDENTS DE LES LLOSES-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,MERANGES,PP,PARTIDO POPULAR / PARTIT POPULAR,17
PUIGCERDÀ,MERANGES,CP,INDEPENDENTS PER MERANGES-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,MERANGES,JXCAT-JUNTS,JUNTS PER MERANGES,17
PUIGCERDÀ,MOLLÓ,JXCAT – JUNTS,JUNTS PER MOLLÓ,17
PUIGCERDÀ,OGASSA,JXCAT – JUNTS,JUNTS PER OGASSA,17
PUIGCERDÀ,OGASSA,PSC-CP,INDEPENDENTS D’OGASSA-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,OGASSA,IPO-ERC-AM,INDEPENDENTS PER OGASSA-ESQUERRA REPUBLICANA DE CATALUNYA-ACORDMUNICIPAL,17
PUIGCERDÀ,PARDINES,IDP – AM,INDEPENDENTS PER PARDINES – ACORD MUNICPAL,17
PUIGCERDÀ,PARDINES,CP,INDEPENDENTS PER PARDINES-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,PLANOLES,JXCAT – JUNTS,SOM PLANOLES – SOM PLANÈS,17
PUIGCERDÀ,PLANOLES,GPP,GENT PER PLANOLES,17
PUIGCERDÀ,PUIGCERDÀ,PP,PARTIDO POPULAR / PARTIT POPULAR,17
PUIGCERDÀ,PUIGCERDÀ,JXCAT – JUNTS,JUNTS PER PUIGCERDÀ,17
PUIGCERDÀ,PUIGCERDÀ,CP,COMPROMÍS PER PUIGCERDÀ-CANDIDATURA DEPROGRÉS,17
PUIGCERDÀ,PUIGCERDÀ,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,QUERALBS,JXCAT-JUNTS,JUNTS PER QUERALBS,17
PUIGCERDÀ,QUERALBS,MES-UPMCAT,MES MOVIMENT D’ESQUERRES – UPMCAT,17
PUIGCERDÀ,QUERALBS,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,QUERALBS,CP,INDEPENDENTS PER QUERALBS-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,RIBES DE FRESER,JXCAT-JUNTS,JUNTS PER RIBES DE FRESER,17
PUIGCERDÀ,RIBES DE FRESER,CUP-SP-AMUNT,CUP SOM POBLE ALTERNATIVA MUNICIPALISTA,17
PUIGCERDÀ,RIBES DE FRESER,TFR-AM,TOTS FEM RIBES-ACORD MUNICIPAL,17
PUIGCERDÀ,RIPOLL,SOM CATALANS,SOM CATALANS,17
PUIGCERDÀ,RIPOLL,JXCAT-JUNTS,JUNTS PER RIPOLL,17
PUIGCERDÀ,RIPOLL,AXR-CUPAMUNT,ALTERNATIVA PER RIPOLL-CUP-AMUNT,17
PUIGCERDÀ,RIPOLL,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORDMUNICIPAL,17
PUIGCERDÀ,RIPOLL,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYACANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,RIPOLL,F.N.C.,FRONT NACIONAL DE CATALUNYA,17
PUIGCERDÀ,SANT JOAN DE LES ABADESSES,MÉS-UPM CAT,MES MOVIMENT D’ESQUERRES,17
PUIGCERDÀ,SANT JOAN DE LES ABADESSES,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,SANT PAU DE SEGÚRIES,JXCAT-JUNTS,JUNTS PER SANT PAU DE SEGÚRIES,17
PUIGCERDÀ,SANT PAU DE SEGÚRIES,+SP – AM,+SANT PAU – ACORD MUNICIPAL,17
PUIGCERDÀ,SETCASES,ELS UNITS,UNITS PER AVANÇAR,17
PUIGCERDÀ,SETCASES,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,SETCASES,IDS-CP,INDEPENDENTS DE SETCASES-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,SETCASES,JXCAT-JUNTS,JUNTS PER SETCASES,17
PUIGCERDÀ,TOSES,JXCAT-JUNTS,JUNTS PER TOSES,17
PUIGCERDÀ,TOSES,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,17
PUIGCERDÀ,TOSES,IDT-CP,INDEPENDENTS DEL MUNICIPI DE TOSES-CANDIDATURA DEPROGRÉS,17
PUIGCERDÀ,URÚS,PP,PARTIDO POPULAR / PARTIT POPULAR,17
PUIGCERDÀ,URÚS,CP,INDEPENDENTS PER URÚS-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,URÚS,JXCAT-JUNTS,JUNTS PER URÚS,17
PUIGCERDÀ,VALLFOGONA DE RIPOLLÈS,TPV – AM,TRIA PER VALLFOGONA – ACORD MUNICIPAL,17
PUIGCERDÀ,VALLFOGONA DE RIPOLLÈS,CP,INDEPENDENTS DE VALLFOGONA DE RIPOLLÈS-CANDIDATURA DEPROGRÉS,17
PUIGCERDÀ,VIDRÀ,JPV,JUNTS PER VIDRÀ,17
PUIGCERDÀ,VIDRÀ,IPV – AM,INDEPENDENTS PER VIDRÀ-ACORD MUNICIPAL,17
PUIGCERDÀ,VIDRÀ,CP,INDEPENDENTS PER VIDRÀ-CANDIDATURA DE PROGRÉS,17
PUIGCERDÀ,VILALLONGA DE TER,JXCAT-JUNTS,JUNTS PER VILALONGA DE TER,17
BALAGUER,ÀGER,IXA-AM,INDEPENDENTS PER ÀGER-ACORD MUNICIPAL,25
BALAGUER,ÀGER,JXCAT-JUNTS,JUNTS PER AGER,25
BALAGUER,AGRAMUNT,AD'E-AM,ACORD D'ESQUERRA-ACORD MUNICIPAL,25
BALAGUER,AGRAMUNT,JXCAT-JUNTS,JUNTS PER AGRAMUNT,25
BALAGUER,ALBESA,JXCAT-JUNTS,JUNTS PER ALBESA,25
BALAGUER,ALBESA,AETS-AM,ALBESA ETS TU-SUMA-T'HI-ACORD MUNICIPAL,25
BALAGUER,ALFARRÀS,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
BALAGUER,ALFARRÀS,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,ALFARRÀS,AUIP-JXCAT-JUNTS,ALFARRAS UNITAT I PROGRÉS,25
BALAGUER,ALFARRÀS,PP,PARTIT POPULAR/PARTIDO POPULAR,25
BALAGUER,ALFARRÀS,VOX,VOX,25
BALAGUER,ALGERRI,IA-AM,INDEPENDENTS PER ALGERRI-ACORD MUNICIPAL,25
BALAGUER,ALGUAIRE,IXA-MES-UXA,INDEPENDENTS PER ALGUAIRE-MOVIMENT D'ESQUERRES-MES-UXA,25
BALAGUER,ALGUAIRE,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,ALGUAIRE,JXCAT-JUNTS,JUNTS PER ALGUAIRE,25
BALAGUER,ALMENAR,ASPV,ALMENAR SOM POBLE VIU,25
BALAGUER,ALMENAR,PSC-UXA-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-UNITS X ALMENAR-CANDIDATURA DE PROGRÉS,25
BALAGUER,ALMENAR,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,ALMENAR,PP,PARTIT POPULAR/PARTIDO POPULAR,25
BALAGUER,ALMENAR,DEMÒCRATES,DEMÒCRATES DE CATALUNYA,25
BALAGUER,ALMENAR,JXA-JXCAT-JUNTS,JUNTS PER ALMENAR,25
BALAGUER,ALÒS DE BALAGUER,IXAB-AM,INDEPENDENTS PER ALÒS DE BALAGUER-ACORD MUNICIPAL,25
BALAGUER,ALÒS DE BALAGUER,IXAB-CP,INDEPENDENTS X ALÒS DE BALAGUER-CANDIDATURA DE PROGRÉS,25
BALAGUER,ALÒS DE BALAGUER,PP,PARTIT POPULAR/ PARTIDO POPULAR,25
BALAGUER,ALÒS DE BALAGUER,JUNTS,JUNTS PER ALÒS DE BALAGUER,25
BALAGUER,ARTESA DE SEGRE,APC,ARTESA PEL CANVI-APC,25
BALAGUER,ARTESA DE SEGRE,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,ARTESA DE SEGRE,JUNTS,JUNTS PER ARTESA DE SEGRE,25
BALAGUER,BALAGUER,ER-AM,ESQUERRA REPUBLICANA-ACORD MUNICIPAL,25
BALAGUER,BALAGUER,CS,CIUTADANS-PARTIDO DE LA CIUDADANÍA,25
BALAGUER,BALAGUER,PSC-CP,PARTIT DELS SOCIALISTES DE CATALUNYA-CANDIDATURA DE PROGRÉS,25
BALAGUER,BALAGUER,CUP-AMUNT,CUP BALAGUER-ALTERNATIVA MUNICIPALISTA,25
BALAGUER,BALAGUER,"BALAGUER, ARA SÍ-ECG",BALAGUER ARA SÍ-EN COMÚ GUANYEM,25
BALAGUER,BALAGUER,PP,PARTIT POPULAR/PARTIDO POPULAR,25
BALAGUER,BALAGUER,JUNTS,JUNTS PER BALAGUER,25
BALAGUER,BALAGUER,VOX,VOX,25
BALAGUER,BALDOMAR (EMD D’ARTESA DE SEGRE),TFB-AM,TOTS FEM BALDOMAR-ACORD MUNICIPAL,25
BALAGUER,BALDOMAR (EMD D’ARTESA DE SEGRE),CP,CANDIDATURA DE PROGRÉS,25
BALAGUER,BALDOMAR (EMD D’ARTESA DE SEGRE),JXCAT-JUNTS,JUNTS PER BALDOMAR,25
BALAGUER,BARBENS,JXB-AM,JUNTS PER BARBENS-ACORD MUNICIPAL,25
BALAGUER,BARBENS,JUNTS,BARBENS UNITS,25
BALAGUER,BELLCAIRE D'URGELL,CXB-CP,COMPROMÍS X BELLCAIRE-CANDIDATURA DE PROGRÉS,25
BALAGUER,BELLCAIRE D'URGELL,EXB-AM,ENTESA PER BELLCAIRE-ACORD MUNICIPAL,25
BALAGUER,BELLCAIRE D'URGELL,JUNTS,JUNTS PER BELLCAIRE D'URGELL,25
BALAGUER,BELLMUNT D'URGELL,IBU-AM,INDEPENDENTS PER BELLMUNT D'URGELL-ACORD MUNICIPAL,25
BALAGUER,BELLMUNT D'URGELL,IXBU-CP,INDEPENDENTS X BELLMUNT D'URGELL-CANDIDATURA DE PROGRÉS,25
BALAGUER,BELLMUNT D'URGELL,JUNTS,JUNTS PER BELLMUNT D'URGELL,25
BALAGUER,BELLVÍS,TPBA-AM,TRANSPARÈNCIA I PROGRÉS PER BELLVÍS I ELS ARCS-ACORD MUNICIPAL,25
BALAGUER,BELLVÍS,JUNTS,JUNTS PER BELLVÍS,25
BALAGUER,CABANABONA,IC-AM,INDEPENDENTS PER CABANABONA-ACORD MUNICIPAL,25
BALAGUER,CABANABONA,IXC-CP,INDEPENDENTS X CABANABONA-CANDIDATURA DE PROGRÉS,25
BALAGUER,CABANABONA,JUNTS,JUNTS PER CABANABONA,25
BALAGUER,CAMARASA,PSC,INDEPENDENTS X CAMARASA-CANDIDATURA DE PROGRÉS,25
BALAGUER,CAMARASA,JUNTS,JUNTS PER CAMARASA,25
BALAGUER,CAMARASA,IXC-AM,INDEPENDENTS PER CAMARASA-ACORD MUNICIPAL,25
BALAGUER,CASTELLÓ DE FARFANYA,UCF-AM,UNIM CASTELLÓ DE FARFANYA-ACORD MUNICIPAL,25
BALAGUER,CASTELLÓ DE FARFANYA,JUNTS,JUNTS PER CASTELLÓ DE FARFANYA,25
BALAGUER,CASTELLSERÀ,JXCAT-JUNTS,JUNTS PER CASTELLSERÀ,25
BALAGUER,CASTELLSERÀ,IXC-AM,INDEPENDENTS PER CASTELLSERÀ-ACORD MUNICIPAL,25
BALAGUER,CUBELLS,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,CUBELLS,JUNTS,JUNTS PER CUBELLS,25
BALAGUER,"POAL, EL",IP-AM,INDEPENDENTS DEL POAL-ACORD MUNICIPAL,25
BALAGUER,"POAL, EL",JUNTS,JUNTS PEL POAL,25
BALAGUER,FONTLLONGA I AMETLLA (EMD DE CAMARASA),IXFA,INDEPENDENTS PER FONTLLONGA I AMETLLA-ACORD MUNICIPAL,25
BALAGUER,FORADADA,IXF-CP,INDEPENDENTS X FORADADA-CANDIDATURA DE PROGRÉS,25
BALAGUER,FORADADA,JUNTS,JUNTS PER FORADADA,25
BALAGUER,GERB (EMD D’OS DE BALAGUER),AMC,IG-AM,25
BALAGUER,IVARS DE NOGUERA,JUNTS,JUNTS PER IVARS DE NOGUERA,25
BALAGUER,IVARS D'URGELL,EIV-AM,ENDAVANT-ACORD MUNICIPAL,25
BALAGUER,IVARS D'URGELL,JUNTS,JUNTS PER IVARS I VALLVERD,25
BALAGUER,"BARONIA DE RIALB, LA",IXBR-CP,INDEPENDENTS X LA BARONIA DE RIALP-CANDIDATURA DE PROGRÉS,25
BALAGUER,"BARONIA DE RIALB, LA",JUNTS,JUNTS PER LA BARONIA DE RIALB,25
BALAGUER,"BARONIA DE RIALB, LA",ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,"FULIOLA, LA",JXCAT-JUNTS,JUNTS PER LA FULIOLA I BOLDÚ,25
BALAGUER,"FULIOLA, LA",IFB-AM,INDEPENDENTS PER LA FULIOLA I BOLDÚ-ACORD MUNICIPAL,25
BALAGUER,"PORTELLA, LA",IXP-AM,INDEPENDENTS PER LA PORTELLA-ACORD MUNICIPAL,25
BALAGUER,"PORTELLA, LA",JXCAT-JUNTS,JUNTS PER LA PORTELLA,25
BALAGUER,"SENTIU DE SIÓ, LA",IS-AM,INDEPENDENTS PER LA SENTIU-ACORD MUNICIPAL,25
BALAGUER,"SENTIU DE SIÓ, LA",JXCAT-JUNTS,JUNTS PER LA SENTIU DE SIÓ,25
BALAGUER,"AVELLANES I SANTA LINYA, LES",IASL-AM,INDEPENDENTS PER LES AVELLANES I SANTA LINYA-ACORD MUNICIPAL,25
BALAGUER,"AVELLANES I SANTA LINYA, LES",JUNTS,JUNTS PER LES AVELLANES SANTA LINYA TARTAREU I VILANOVA DE LA SAL,25
BALAGUER,LINYOLA,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,LINYOLA,JUNTS,JUNTS PER LINYOLA,25
BALAGUER,MENÀRGUENS,IXM-CP,INDEPENDENTS X MENÀRGUENS-CANDIDATURA DE PROGRÉS,25
BALAGUER,MENÀRGUENS,IM-AM,INDEPENDENTS PER MENÀRGUENS-ACORD MUNICIPAL,25
BALAGUER,MENÀRGUENS,JXCAT-JUNTS,JUNTS PER MENÀRGUENS,25
BALAGUER,MONTGAI,IXM-CP,INDEPENDENTS X MONTGAI-CANDIDATURA DE PROGRÉS,25
BALAGUER,MONTGAI,JXCAT-JUNTS,JUNTS PER MONTGAI I BUTSÈNIT,25
BALAGUER,MONTGAI,EMB-AM,ENTESA PER MONTGAI I BUTSÈNIT-ACORD MUNICIPAL,25
BALAGUER,OLIOLA,IXO-AM,INDEPENDENTS PER OLIOLA-ACORD MUNICIPAL,25
BALAGUER,OLIOLA,CXO-CP,COMPROMÍS X OLIOLA-CANDIDATURA DE PROGRÉS,25
BALAGUER,OLIOLA,JXCAT-JUNTS,JUNTS PER OLIOLA,25
BALAGUER,OS DE BALAGUER,ERC / ESQUERRA,INDEPENDENTS PER OS DE BALAGUER-ACORD MUNICIPAL,25
BALAGUER,PENELLES,JXCAT-JUNTS,JUNTS PER PENELLES,25
BALAGUER,PENELLES,IXP-AM,INDEPENDENTS PER PENELLES-ACORD MUNICIPAL,25
BALAGUER,PONTS,ERC-AM,ESQUERRA REPUBLICANA DE CATALUNYA-ACORD MUNICIPAL,25
BALAGUER,PONTS,PONTS X CATALUNYA,PONTS X CATALUNYA,25
BALAGUER,PONTS,JXCAT-JUNTS,JUNTS PER PONTS,25
BALAGUER,PREIXENS,JXCAT-JUNTS,JUNTS PER PREIXENS,25
BALAGUER,PREIXENS,IPPV-AM,"INDEPENDENTS PER PREIXENS, PRADELL I LES VENTOSES-ACORD MUNICIPAL",25
BALAGUER,PUIGVERD D'AGRAMUNT,EP-AM,ENDAVANT PUIGVERD-ACORD MUNICIPAL,25
BALAGUER,PUIGVERD D'AGRAMUNT,CXPA-CP,COMPROMÍS X PUIGVERD D'AGRAMUNT-CANDIDATURA DE PROGRÉS,25
BALAGUER,PUIGVERD D'AGRAMUNT,JXCAT-JUNTS,JUNTS PER PUIGVERD,25
BALAGUER,SANTA MARIA DE MEIA (EMD DE VILANOVA DEMEIÀ),JUNTS,JUNTS PER SANTA MARIA DE MEIÀ,25
BALAGUER,TÉRMENS,JXCAT-JUNTS,JUNTS PER TÉRMENS,25
BALAGUER,TÉRMENS,AT-AM,ACTIVEM TERMENS-ACORD MUNICIPAL,25
BALAGUER,TIURANA,IT-AM,INDEPENDENTS PER TIURANA-ACORD MUNICIPAL,25
