location_id,muni_name,party_acronym,political_party_slug,political_party_long_name,seats_available,party_seats,rank
10192,Torremocha,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,4,1
10193,Torreorgaz,PP,pp,PARTIDO POPULAR,9,6,1
10194,Torrequemada,PP,pp,PARTIDO POPULAR,7,6,1
10195,Trujillo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,13,7,1
10196,Valdastillas,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,5,1
10197,Valdecañas de Tajo,PP,pp,PARTIDO POPULAR,3,2,1
10198,Valdefuentes,PP,pp,PARTIDO POPULAR,9,5,1
10199,Valdehúncar,PP,pp,PARTIDO POPULAR,5,4,1
10200,Valdelacasa de Tajo,PP,pp,PARTIDO POPULAR,7,4,1
10201,Valdemorales,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,4,1
10202,Valdeobispo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,4,1
10203,Valencia de Alcántara,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,13,8,1
10204,Valverde de la Vera,Cs,NA,NA,7,3,1
10205,Valverde del Fresno,ALV,NA,NA,11,5,1
10902,Vegaviana,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,4,1
10206,Viandar de la Vera,PSOE,NA,NA,5,4,1
10207,Villa del Campo,PP,pp,PARTIDO POPULAR,7,4,1
10208,Villa del Rey,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,4,1
10209,Villamesías,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,5,1
10210,Villamiel,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,5,1
10211,Villanueva de la Sierra,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,4,1
10212,Villanueva de la Vera,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11,7,1
10214,Villar de Plasencia,PSOE,NA,NA,5,4,1
10213,Villar del Pedroso,PP,pp,PARTIDO POPULAR,7,5,1
10215,Villasbuenas de Gata,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,4,1
10216,Zarza de Granadilla,PP,pp,PARTIDO POPULAR,9,5,1
10217,Zarza de Montánchez,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,4,1
10218,Zarza la Mayor,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,5,1
10219,Zorita,PP,pp,PARTIDO POPULAR,9,5,1
10001,Abadía,PP,pp,PARTIDO POPULAR,7,3,2
10002,Abertura,PP,NA,NA,7,1,2
10003,Acebo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10004,Acehúche,PP,pp,PARTIDO POPULAR,7,3,2
10005,Aceituna,PP,pp,PARTIDO POPULAR,7,3,2
10006,Ahigal,PP,pp,PARTIDO POPULAR,9,2,2
10903,Alagón del Río,Estremeñus,NA,NA,7,3,2
10007,Albalá,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10010,Alcuéscar,PP,pp,PARTIDO POPULAR,11,3,2
10008,Alcántara,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10012,Aldea del Cano,PP,pp,PARTIDO POPULAR,7,1,2
10011,Aldeacentenera,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10014,Aldeanueva de la Vera,PP,pp,PARTIDO POPULAR,11,3,2
10015,Aldeanueva del Camino,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10016,Aldehuela de Jerte,PP,pp,PARTIDO POPULAR,7,3,2
10018,Aliseda,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10019,Almaraz,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10020,Almoharín,PP,pp,PARTIDO POPULAR,9,4,2
10017,Alía,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10021,Arroyo de la Luz,AGRAI,NA,NA,13,4,2
10023,Arroyomolinos,ESTREMEÑUS,NA,NA,7,3,2
10022,Arroyomolinos de la Vera,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10025,Barrado,PP,pp,PARTIDO POPULAR,7,3,2
10024,Baños de Montemayor,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10026,Belvís de Monroy,PP,pp,PARTIDO POPULAR,7,1,2
10027,Benquerencia,PP,pp,PARTIDO POPULAR,3,1,2
10028,Berrocalejo,PP,pp,PARTIDO POPULAR,3,1,2
10029,Berzocana,PP,pp,PARTIDO POPULAR,7,2,2
10030,Bohonal de Ibor,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10031,Botija,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,1,2
10032,Brozas,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10034,Cabezabellosa,PP,pp,PARTIDO POPULAR,7,3,2
10035,Cabezuela del Valle,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11,4,2
10036,Cabrero,PP,pp,PARTIDO POPULAR,7,2,2
10038,Cachorrilla,PP,pp,PARTIDO POPULAR,3,1,2
10039,Cadalso,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10040,Calzadilla,PP,pp,PARTIDO POPULAR,7,1,2
10041,Caminomorisco,PP,pp,PARTIDO POPULAR,9,4,2
10042,Campillo de Deleitosa,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,3,1,2
10043,Campo Lugar,PP,pp,PARTIDO POPULAR,7,3,2
10047,Carcaboso,Estremeñus,NA,NA,9,4,2
10048,Carrascalejo,Cs,NA,NA,5,1,2
10049,Casar de Cáceres,PP,pp,PARTIDO POPULAR,11,5,2
10050,Casar de Palomero,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10051,Casares de las Hurdes,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,1,2
10052,Casas de Don Antonio,Cs,NA,NA,5,1,2
10053,Casas de Don Gómez,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10056,Casas de Millán,PP,pp,PARTIDO POPULAR,7,3,2
10057,Casas de Miravete,PP,NA,NA,5,1,2
10054,Casas del Castañar,PP,pp,PARTIDO POPULAR,7,2,2
10055,Casas del Monte,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10058,Casatejada,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,2,2
10059,Casillas de Coria,PP,pp,PARTIDO POPULAR,7,1,2
10060,Castañar de Ibor,PP,pp,PARTIDO POPULAR,9,3,2
10044,Cañamero,CAI,NA,NA,9,3,2
10045,Cañaveral,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,2,2
10061,Ceclavín,ESTREMEÑUS,NA,NA,9,3,2
10062,Cedillo,ESTREMEÑUS,NA,NA,7,3,2
10063,Cerezo,PP,pp,PARTIDO POPULAR,5,1,2
10064,Cilleros,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10065,Collado de la Vera,PP,pp,PARTIDO POPULAR,5,1,2
10066,Conquista de la Sierra,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,2,2
10067,Coria,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,17,6,2
10068,Cuacos de Yuste,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10069,"Cumbre, La",PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10037,Cáceres,PP,pp,PARTIDO POPULAR,25,7,2
10070,Deleitosa,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10071,Descargamaría,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,1,2
10072,Eljas,PP,pp,PARTIDO POPULAR,7,2,2
10073,Escurial,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10075,Fresnedoso de Ibor,PP,pp,PARTIDO POPULAR,7,1,2
10076,Galisteo,PP,pp,PARTIDO POPULAR,7,3,2
10077,Garciaz,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,1,2
10079,Garganta la Olla,Cs,NA,NA,7,2,2
10078,"Garganta, La",PP,pp,PARTIDO POPULAR,7,2,2
10080,Gargantilla,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10081,Gargüera,PP,pp,PARTIDO POPULAR,5,1,2
10082,Garrovillas de Alconétar,Cs,NA,NA,11,5,2
10083,Garvín,Cs,NA,NA,3,1,2
10084,Gata,PP,pp,PARTIDO POPULAR,9,4,2
10085,"Gordo, El",PSOE,NA,NA,7,3,2
10086,"Granja, La",PP,pp,PARTIDO POPULAR,7,2,2
10087,Guadalupe,PP,pp,PARTIDO POPULAR,9,2,2
10088,Guijo de Coria,PSOE,NA,NA,5,1,2
10089,Guijo de Galisteo,PP,pp,PARTIDO POPULAR,9,1,2
10090,Guijo de Granadilla,Estremeñus,NA,NA,7,3,2
10091,Guijo de Santa Bárbara,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10092,Herguijuela,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10093,Hernán-Pérez,PP,pp,PARTIDO POPULAR,7,1,2
10094,Herrera de Alcántara,PP,pp,PARTIDO POPULAR,7,2,2
10095,Herreruela,Cs,NA,NA,7,3,2
10096,Hervás,PP,pp,PARTIDO POPULAR,11,4,2
10097,Higuera,PP,pp,PARTIDO POPULAR,5,1,2
10098,Hinojal,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10099,Holguera,ESTREMEÑUS,NA,NA,7,2,2
10100,Hoyos,PP,pp,PARTIDO POPULAR,7,1,2
10102,Ibahernando,PP,pp,PARTIDO POPULAR,7,2,2
10103,Jaraicejo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10105,Jarandilla de la Vera,PP,pp,PARTIDO POPULAR,11,3,2
10104,Jaraíz de la Vera,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,13,3,2
10106,Jarilla,PP,NA,NA,5,1,2
10107,Jerte,PP,pp,PARTIDO POPULAR,9,3,2
10108,Ladrillar,PP,pp,PARTIDO POPULAR,5,2,2
10109,Logrosán,PP,pp,PARTIDO POPULAR,11,5,2
10110,Losar de la Vera,VOX,NA,NA,11,2,2
10111,Madrigal de la Vera,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10112,Madrigalejo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10113,Madroñera,PP,pp,PARTIDO POPULAR,11,5,2
10114,Majadas,PSOE,NA,NA,9,2,2
10115,Malpartida de Cáceres,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11,5,2
10116,Malpartida de Plasencia,PP,pp,PARTIDO POPULAR,11,3,2
10118,Mata de Alcántara,IU-PODEMOS,NA,NA,7,1,2
10119,Membrío,UCIN,NA,NA,7,3,2
10120,Mesas de Ibor,PP,pp,PARTIDO POPULAR,5,1,2
10121,Miajadas,PP,pp,PARTIDO POPULAR,13,4,2
10122,Millanes,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10123,Mirabel,PP,pp,PARTIDO POPULAR,7,2,2
10124,Mohedas de Granadilla,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10125,Monroy,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10127,Montehermoso,IU PODEMOS,NA,NA,13,3,2
10126,Montánchez,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10128,Moraleja,PP,pp,PARTIDO POPULAR,13,3,2
10129,Morcillo,AMI,NA,NA,7,3,2
10130,Navaconcejo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11,5,2
10131,Navalmoral de la Mata,PP,pp,PARTIDO POPULAR,17,5,2
10132,Navalvillar de Ibor,PP,pp,PARTIDO POPULAR,7,1,2
10133,Navas del Madroño,PP,pp,PARTIDO POPULAR,9,2,2
10134,Navezuelas,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,1,2
10135,Nuñomoral,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10136,Oliva de Plasencia,PP,pp,PARTIDO POPULAR,7,2,2
10137,Palomero,PP,pp,PARTIDO POPULAR,7,2,2
10138,Pasarón de la Vera,PP,pp,PARTIDO POPULAR,7,1,2
10139,Pedroso de Acim,PSOE,NA,NA,3,1,2
10140,Peraleda de la Mata,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10141,Peraleda de San Román,PP,pp,PARTIDO POPULAR,7,2,2
10142,Perales del Puerto,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10144,"Pesga, La",PP,pp,PARTIDO POPULAR,9,3,2
10145,Piedras Albas,PP,pp,PARTIDO POPULAR,5,2,2
10146,Pinofranqueado,PP,pp,PARTIDO POPULAR,9,2,2
10147,Piornal,PODEMOS IU,NA,NA,9,1,2
10148,Plasencia,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,21,6,2
10149,Plasenzuela,PP,pp,PARTIDO POPULAR,7,3,2
10150,Portaje,PP,NA,NA,7,1,2
10151,Portezuelo,PP,pp,PARTIDO POPULAR,5,1,2
10152,Pozuelo de Zarzón,PP,pp,PARTIDO POPULAR,7,2,2
10905,Pueblonuevo de Miramontes,PP,pp,PARTIDO POPULAR,7,3,2
10154,Rebollar,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,1,2
10155,Riolobos,PP,pp,PARTIDO POPULAR,9,3,2
10156,Robledillo de Gata,PP,pp,PARTIDO POPULAR,3,1,2
10157,Robledillo de la Vera,PP,pp,PARTIDO POPULAR,7,2,2
10158,Robledillo de Trujillo,AIRT,NA,NA,7,1,2
10159,Robledollano,PP,pp,PARTIDO POPULAR,7,1,2
10160,Romangordo,PP,NA,NA,7,1,2
10901,Rosalejo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10161,Ruanes,PP,pp,PARTIDO POPULAR,3,1,2
10163,Salvatierra de Santiago,PP,pp,PARTIDO POPULAR,7,2,2
10164,San Martín de Trevejo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10165,Santa Ana,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5,1,2
10166,Santa Cruz de la Sierra,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10167,Santa Cruz de Paniagua,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10169,Santiago de Alcántara,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10170,Santiago del Campo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,2
10171,Santibáñez el Alto,PP,pp,PARTIDO POPULAR,7,3,2
10172,Santibáñez el Bajo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10173,Saucedilla,PP,pp,PARTIDO POPULAR,7,2,2
10174,Segura de Toro,PP,pp,PARTIDO POPULAR,5,1,2
10175,Serradilla,PP,pp,PARTIDO POPULAR,9,1,2
10176,Serrejón,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10177,Sierra de Fuentes,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10179,Talaveruela de la Vera,PP,pp,PARTIDO POPULAR,7,2,2
10178,Talaván,PP,pp,PARTIDO POPULAR,7,2,2
10180,Talayuela,PP,pp,PARTIDO POPULAR,13,5,2
10181,Tejeda de Tiétar,PP,pp,PARTIDO POPULAR,7,2,2
10904,Tiétar,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10182,Toril,PP,pp,PARTIDO POPULAR,5,1,2
10183,Tornavacas,PP,pp,PARTIDO POPULAR,9,4,2
10184,"Torno, El",PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10187,Torre de Don Miguel,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10188,Torre de Santa María,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10185,Torrecilla de los Ángeles,PP,pp,PARTIDO POPULAR,7,3,2
10186,Torrecillas de la Tiesa,PP,pp,PARTIDO POPULAR,9,2,2
10189,Torrejoncillo,PP,pp,PARTIDO POPULAR,11,5,2
10190,Torrejón el Rubio,PP,pp,PARTIDO POPULAR,7,3,2
10191,Torremenga,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10192,Torremocha,PP,pp,PARTIDO POPULAR,7,3,2
10193,Torreorgaz,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10194,Torrequemada,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,1,2
10195,Trujillo,PP,pp,PARTIDO POPULAR,13,6,2
10196,Valdastillas,PP,pp,PARTIDO POPULAR,7,2,2
10197,Valdecañas de Tajo,PSOE,NA,NA,3,1,2
10198,Valdefuentes,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10199,Valdehúncar,Cs,NA,NA,5,1,2
10200,Valdelacasa de Tajo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10201,Valdemorales,PP,pp,PARTIDO POPULAR,5,1,2
10202,Valdeobispo,Cs,NA,NA,7,2,2
10203,Valencia de Alcántara,PP,pp,PARTIDO POPULAR,13,4,2
10204,Valverde de la Vera,PP,pp,PARTIDO POPULAR,7,2,2
10205,Valverde del Fresno,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,11,4,2
10902,Vegaviana,PP,pp,PARTIDO POPULAR,7,3,2
10206,Viandar de la Vera,PP,pp,PARTIDO POPULAR,5,1,2
10207,Villa del Campo,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,3,2
10208,Villa del Rey,PP,pp,PARTIDO POPULAR,5,1,2
10209,Villamesías,VcF,NA,NA,7,2,2
10210,Villamiel,PP,pp,PARTIDO POPULAR,7,2,2
10211,Villanueva de la Sierra,Cs,NA,NA,7,3,2
10212,Villanueva de la Vera,PODEMOS - IU,NA,NA,11,3,2
10214,Villar de Plasencia,PP,pp,PARTIDO POPULAR,5,1,2
10213,Villar del Pedroso,PIN-Nava,NA,NA,7,2,2
10215,Villasbuenas de Gata,PP,pp,PARTIDO POPULAR,7,3,2
10216,Zarza de Granadilla,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,4,2
10217,Zarza de Montánchez,PP,pp,PARTIDO POPULAR,7,2,2
10218,Zarza la Mayor,PP,pp,PARTIDO POPULAR,9,3,2
10219,Zorita,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,9,3,2
10903,Alagón del Río,Cs,NA,NA,7,1,3
10010,Alcuéscar,ESTREMEÑUS,NA,NA,11,1,3
10008,Alcántara,Cs,NA,NA,9,1,3
10015,Aldeanueva del Camino,Cs,NA,NA,7,1,3
10019,Almaraz,AZACO,NA,NA,9,1,3
10021,Arroyo de la Luz,PP,pp,PARTIDO POPULAR,13,1,3
10023,Arroyomolinos,PP,pp,PARTIDO POPULAR,7,1,3
10026,Belvís de Monroy,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,1,3
10032,Brozas,IU-PODEMOS,NA,NA,9,1,3
10035,Cabezuela del Valle,PODEMOS,NA,NA,11,2,3
10050,Casar de Palomero,AXCDP,NA,NA,9,1,3
10055,Casas del Monte,CDM,NA,NA,7,2,3
10058,Casatejada,PP,pp,PARTIDO POPULAR,9,1,3
10044,Cañamero,PP,pp,PARTIDO POPULAR,9,1,3
10045,Cañaveral,PP,pp,PARTIDO POPULAR,9,2,3
10061,Ceclavín,Cs,NA,NA,9,2,3
10067,Coria,Cs,NA,NA,17,1,3
10037,Cáceres,Cs,NA,NA,25,5,3
10077,Garciaz,PP,pp,PARTIDO POPULAR,7,1,3
10079,Garganta la Olla,EXTREMADURA UNIDA,NA,NA,7,2,3
10082,Garrovillas de Alconétar,PP,pp,PARTIDO POPULAR,11,1,3
10087,Guadalupe,Cs,NA,NA,9,1,3
10090,Guijo de Granadilla,PP,pp,PARTIDO POPULAR,7,1,3
10096,Hervás,QHQ,qhq,AGRUPACION DE ELECTORES QUE HERVAS QUIERES,11,2,3
10098,Hinojal,Cs,NA,NA,7,1,3
10099,Holguera,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,3
10105,Jarandilla de la Vera,Cs,NA,NA,11,1,3
10104,Jaraíz de la Vera,Cs,NA,NA,13,1,3
10107,Jerte,EQUO - PODEMOS - IU,NA,NA,9,1,3
10110,Losar de la Vera,Cs,NA,NA,11,2,3
10111,Madrigal de la Vera,ESTREMEÑUS,NA,NA,9,1,3
10116,Malpartida de Plasencia,IU PODEMOS,NA,NA,11,1,3
10118,Mata de Alcántara,PP,pp,PARTIDO POPULAR,7,1,3
10119,Membrío,PP,pp,PARTIDO POPULAR,7,1,3
10121,Miajadas,IU-PPI-Podemos,NA,NA,13,1,3
10122,Millanes,ESTREMEÑUS,NA,NA,7,1,3
10127,Montehermoso,PP,pp,PARTIDO POPULAR,13,3,3
10130,Navaconcejo,SOMOS NAVACONCEJO,NA,NA,11,1,3
10131,Navalmoral de la Mata,Cs,NA,NA,17,2,3
10137,Palomero,Cs,NA,NA,7,2,3
10141,Peraleda de San Román,Cs,NA,NA,7,1,3
10144,"Pesga, La",Cs,NA,NA,9,1,3
10146,Pinofranqueado,Cs,NA,NA,9,1,3
10148,Plasencia,PODEMOS IU,NA,NA,21,2,3
10905,Pueblonuevo de Miramontes,Cs,NA,NA,7,1,3
10158,Robledillo de Trujillo,PP,pp,PARTIDO POPULAR,7,1,3
10173,Saucedilla,UCIN,NA,NA,7,1,3
10175,Serradilla,Cs,NA,NA,9,1,3
10177,Sierra de Fuentes,PP,pp,PARTIDO POPULAR,9,1,3
10180,Talayuela,CONTIGO,NA,NA,13,2,3
10186,Torrecillas de la Tiesa,IU,NA,NA,9,1,3
10190,Torrejón el Rubio,PACT,NA,NA,7,1,3
10202,Valdeobispo,PP,NA,NA,7,1,3
10203,Valencia de Alcántara,A.I.V.A.,NA,NA,13,1,3
10204,Valverde de la Vera,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,2,3
10205,Valverde del Fresno,PP,pp,PARTIDO POPULAR,11,2,3
10212,Villanueva de la Vera,PP,pp,PARTIDO POPULAR,11,1,3
10217,Zarza de Montánchez,ZARZA AVANZA,NA,NA,7,1,3
10218,Zarza la Mayor,ESTREMEÑUS,NA,NA,9,1,3
10219,Zorita,Cs,NA,NA,9,1,3
10010,Alcuéscar,Cs,NA,NA,11,1,4
10021,Arroyo de la Luz,IU-PODEMOS,NA,NA,13,1,4
10035,Cabezuela del Valle,I.U.,NA,NA,11,1,4
10058,Casatejada,ESTREMEÑUS,NA,NA,9,1,4
10067,Coria,PODEMOS-IU,NA,NA,17,1,4
10037,Cáceres,PODEMOS - IU - EQUO,NA,NA,25,3,4
10079,Garganta la Olla,PP,pp,PARTIDO POPULAR,7,1,4
10110,Losar de la Vera,PP,pp,PARTIDO POPULAR,11,1,4
10121,Miajadas,Cs,NA,NA,13,1,4
10127,Montehermoso,VOX,NA,NA,13,1,4
10131,Navalmoral de la Mata,ESTREMEÑUS,NA,NA,17,1,4
10148,Plasencia,Cs,NA,NA,21,1,4
10173,Saucedilla,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,7,1,4
10175,Serradilla,IU PODEMOS,NA,NA,9,1,4
10037,Cáceres,VOX,NA,NA,25,1,5
10131,Navalmoral de la Mata,VOX,NA,NA,17,1,5
10131,Navalmoral de la Mata,IU-PODEMOS,NA,NA,17,1,6
11001,Alcalá de los Gazules,P.S.O.E. ANDALUCIA,NA,NA,13,10,1
11002,Alcalá del Valle,ADELANTE,NA,NA,13,7,1
11003,Algar,PP,pp,PARTIDO POPULAR,9,6,1
11004,Algeciras,PP,pp,PARTIDO POPULAR,27,13,1
11005,Algodonales,PSOE-A,NA,NA,13,7,1
11006,Arcos de la Frontera,PSOE-A,NA,NA,21,11,1
11007,Barbate,AxSí,NA,NA,21,17,1
11008,"Barrios, Los",LB 100X100,NA,NA,21,8,1
11901,Benalup-Casas Viejas,P.S.O.E. ANDALUCIA,NA,NA,13,6,1
11009,Benaocaz,PSOE-A,NA,NA,7,3,1
11010,Bornos,ADELANTE,NA,NA,13,10,1
11011,"Bosque, El",PSOE-A,NA,NA,11,6,1
11013,Castellar de la Frontera,P.S.O.E.- A,NA,NA,11,7,1
11015,Chiclana de la Frontera,PSOE-A,NA,NA,25,9,1
11016,Chipiona,P.S.O.E.- A,NA,NA,17,4,1
11014,Conil de la Frontera,IU-ANDALUCIA,NA,NA,21,9,1
11012,Cádiz,ADELANTE,NA,NA,27,13,1
11017,Espera,ADELANTE,NA,NA,11,9,1
11018,"Gastor, El",PSOE-A,NA,NA,9,6,1
11019,Grazalema,PSOE-A,NA,NA,11,7,1
11020,Jerez de la Frontera,P.S.O.E. - A,NA,NA,27,10,1
11021,Jimena de la Frontera,I.U.- ANDALUCIA,NA,NA,13,8,1
11022,"Línea de la Concepción, La",LL100X100,ll100x100,LA LINEA 100x100,25,21,1
11023,Medina-Sidonia,IU ANDALUCIA,NA,NA,17,8,1
11024,Olvera,PSOE-A,NA,NA,13,6,1
11025,Paterna de Rivera,P.S.O.E. ANDALUCIA,NA,NA,13,6,1
11026,Prado del Rey,PP,pp,PARTIDO POPULAR,13,7,1
11027,"Puerto de Santa María, El",PP,pp,PARTIDO POPULAR,25,9,1
11028,Puerto Real,ADELANTE,NA,NA,21,8,1
11029,Puerto Serrano,ADELANTE,NA,NA,13,8,1
11030,Rota,PSOE-A,NA,NA,21,12,1
11031,San Fernando,P.S.O.E. ANDALUCIA,NA,NA,25,11,1
11902,San José del Valle,P.S.O.E. - A,NA,NA,11,8,1
11903,San Martín del Tesorillo,I.U.- ANDALUCIA,NA,NA,11,7,1
11033,San Roque,P.S.O.E.- A,NA,NA,21,11,1
11032,Sanlúcar de Barrameda,P.S.O.E. - A,NA,NA,25,9,1
11034,Setenil de las Bodegas,AxSI,NA,NA,11,8,1
11035,Tarifa,P.S.O.E.-A,NA,NA,17,8,1
11036,Torre Alháquime,PSOE-A,NA,NA,7,6,1
11037,Trebujena,IU ANDALUCÍA,NA,NA,13,7,1
11038,Ubrique,PSOE-A,NA,NA,17,11,1
11039,Vejer de la Frontera,PP,pp,PARTIDO POPULAR,17,10,1
